text,label,intent_name
Tug service rates for Hapag Dubai gross tonnage 114048 at Ningbo,4,ask_tariff_rates
ETA for Yang Ming Kaohsiung voyage 614 from Chile?,1,ask_vessel_schedule
Container ONEU3334445 customs inspection status?,6,track_container
Documentation submitted: cargo manifest for COSCO Shanghai voyage 776 Hamburg,2,submit_customs_docs
What is the ETB for HMM Busan at terminal Delta?,1,ask_vessel_schedule
OPL (Outer Port Limit) anchorage regulations for container vessel vessels,8,ask_regulations
Berth change request: Evergreen Tokyo needs deeper draft berth 21 draft 16m,5,modify_berth_booking
Out of gauge cargo declaration: bauxite dimensions 11x2x4m,9,declare_cargo_manifest
Container COSU7654321 loaded on which vessel voyage?,6,track_container
Incident: Evergreen Tokyo allision with jetty during berthing maneuver,3,report_port_incident
Documentation submitted: cargo manifest for Evergreen Tokyo voyage 142 Singapore,2,submit_customs_docs
Out of gauge cargo declaration: soybeans dimensions 9x4x2m,9,declare_cargo_manifest
Port incident: ONEU3334445 collapsed during stacking at yard block D4,3,report_port_incident
When does Maersk Edmonton depart Antwerp bound for India?,1,ask_vessel_schedule
Demurrage rates for containers at Euromax after free time expires,4,ask_tariff_rates
Tug service rates for COSCO Shanghai gross tonnage 46212 at Ningbo,4,ask_tariff_rates
What are the ISPS security requirements for COSCO Shanghai at Antwerp?,8,ask_regulations
Tug services: Yang Ming Kaohsiung unberthing from Delta ETD 2024-03-16,7,request_pilotage_tug
Security alert: unauthorized personnel near HIT terminal perimeter,3,report_port_incident
Reporting delay: cargo operations suspended at terminal Matson due to thunderstorms,3,report_port_incident
Is COSU7654321 available for collection at CTA gate?,6,track_container
Cargo manifest declaration for HMM Busan voyage 866 loading soybeans destination Japan,9,declare_cargo_manifest
Request berth allocation for MV ZIM Haifa LOA 249m beam 53m draft 8m ETA 2024-04-27 cargo wheat,0,request_berth_booking
Customs procedures for transshipment cargo at Antwerp,8,ask_regulations
Mooring gang requested for Hapag Dubai at berth 11 ETA 2024-01-23,7,request_pilotage_tug
Phytosanitary certificate submitted for agricultural cargo chemicals container EGLV4445556,2,submit_customs_docs
Ballast water management requirements at Shanghai for ZIM Haifa,8,ask_regulations
Requesting wharfage rates for cruise ship vessels at Rotterdam,4,ask_tariff_rates
Tug services: HMM Busan unberthing from Matson ETD 2024-08-21,7,request_pilotage_tug
Yang Ming Kaohsiung requesting quay space for discharge of LNG ETA 2024-02-21 LOA 199m GRT 63084,0,request_berth_booking
ETD for Yang Ming Kaohsiung after cargo operations complete?,1,ask_vessel_schedule
When does HMM Busan depart Rotterdam bound for Turkey?,1,ask_vessel_schedule
Out of gauge cargo declaration: iron ore dimensions 8x3x2m,9,declare_cargo_manifest
Manifest amendment: container MAEU9876543 cargo description changed to containers,9,declare_cargo_manifest
Cargo manifest declaration for Hapag Dubai voyage 528 loading crude oil destination Netherlands,9,declare_cargo_manifest
Tug service rates for ZIM Haifa gross tonnage 47788 at Hamburg,4,ask_tariff_rates
Incident: MSC Geneva allision with jetty during berthing maneuver,3,report_port_incident
Incident report: ZIM Haifa damaged fender at berth 10 during mooring,3,report_port_incident
ETA for MSC Geneva voyage 281 from China?,1,ask_vessel_schedule
Cancel pilot order for Hapag Dubai ETA changed to 2024-01-24,5,modify_berth_booking
Submitting SAD document for import of coal origin Indonesia consignee Odebrecht,2,submit_customs_docs
Berth reservation: Hapag Dubai arriving 2024-08-13 with flat rack containers total 13096 TEU,0,request_berth_booking
ETD for Hapag Dubai after cargo operations complete?,1,ask_vessel_schedule
Reporting delay: cargo operations suspended at terminal Matson due to heavy rain,3,report_port_incident
Escort tug request for Evergreen Tokyo in restricted channel due to fog,7,request_pilotage_tug
Need pier allocation for bulk carrier Yang Ming Kaohsiung loading bauxite ETD 2024-07-15,0,request_berth_booking
Extend stay: ZIM Haifa requires additional 4 days alongside for iron ore,5,modify_berth_booking
When does Maersk Edmonton depart Busan bound for South Korea?,1,ask_vessel_schedule
Cancel berth reservation for ZIM Haifa voyage 218,5,modify_berth_booking
Where is container EGLV4445556 currently in port?,6,track_container
OPL (Outer Port Limit) anchorage regulations for car carrier vessels,8,ask_regulations
Tariff inquiry: container storage fees for open top after 12 days free time,4,ask_tariff_rates
Final cargo manifest for CMA CGM Rio total 62332 MT 10241 TEU Hong Kong to UK,9,declare_cargo_manifest
Ballast water management requirements at Hong Kong for COSCO Shanghai,8,ask_regulations
Request berth allocation for MV HMM Busan LOA 331m beam 47m draft 15m ETA 2024-02-21 cargo bauxite,0,request_berth_booking
Cancel pilot order for COSCO Shanghai ETA changed to 2024-07-18,5,modify_berth_booking
Final cargo manifest for ZIM Haifa total 22783 MT 8145 TEU Dubai to UK,9,declare_cargo_manifest
Demurrage rates for containers at APM after free time expires,4,ask_tariff_rates
OPL (Outer Port Limit) anchorage regulations for general cargo vessels,8,ask_regulations
Berth swap requested between ZIM Haifa and COSCO Shanghai at Euromax,5,modify_berth_booking
Cancel berth reservation for HMM Busan voyage 328,5,modify_berth_booking
Berth reservation: Hapag Dubai arriving 2024-06-13 with reefer containers total 764 TEU,0,request_berth_booking
Arrival window for HMM Busan at pilot station 7 to 18,1,ask_vessel_schedule
Cancel berth reservation for Maersk Edmonton voyage 739,5,modify_berth_booking
What is the ETB for ONE Bangkok at terminal Euromax?,1,ask_vessel_schedule
Out of gauge cargo declaration: crude oil dimensions 10x2x4m,9,declare_cargo_manifest
Reefer cargo list attached for Evergreen Tokyo 16533 refrigerated containers set temps included,9,declare_cargo_manifest
What is the ETB for MSC Geneva at terminal CTA?,1,ask_vessel_schedule
Uploading packing list for container EGLV4445556 HS 6203.42 weight 24707kg,2,submit_customs_docs
Safety incident: crew injury on CMA CGM Rio during lashing operations,3,report_port_incident
Port dues for Hapag Dubai net tonnage 47323 stay duration 12 days,4,ask_tariff_rates
Security alert: unauthorized personnel near CTB terminal perimeter,3,report_port_incident
Request berth allocation for MV Yang Ming Kaohsiung LOA 313m beam 59m draft 11m ETA 2024-08-24 cargo soybeans,0,request_berth_booking
When is Evergreen Tokyo expected to arrive at Hong Kong?,1,ask_vessel_schedule
Cancel pilot order for MSC Geneva ETA changed to 2024-01-22,5,modify_berth_booking
Environmental incident: oil spill from Hapag Dubai at anchorage during bunkering,3,report_port_incident
Final cargo manifest for COSCO Shanghai total 79429 MT 16615 TEU Hamburg to Spain,9,declare_cargo_manifest
Regulations for handling steel coils IMO class 4 at CTB?,8,ask_regulations
Requesting vessel schedule for ZIM Haifa IMO 9749013,1,ask_vessel_schedule
Incident: Hapag Dubai allision with jetty during berthing maneuver,3,report_port_incident
Documentation submitted: cargo manifest for COSCO Shanghai voyage 156 Rotterdam,2,submit_customs_docs
Container ZIMU1239874 customs inspection status?,6,track_container
Port state control inspection procedures for Marshall Islands flag vessels,8,ask_regulations
Arrival window for Yang Ming Kaohsiung at pilot station 11 to 22,1,ask_vessel_schedule
Immigration formalities for crew change on COSCO Shanghai at Hong Kong,8,ask_regulations
Escort tug request for Maersk Edmonton in restricted channel due to rough seas,7,request_pilotage_tug
Location of container OOLU4567890 in yard block D4?,6,track_container
Ballast water management requirements at Hamburg for ZIM Haifa,8,ask_regulations
OPL (Outer Port Limit) anchorage regulations for car carrier vessels,8,ask_regulations
Requesting vessel schedule for Evergreen Tokyo IMO 9622138,1,ask_vessel_schedule
Customs procedures for transshipment cargo at Los Angeles,8,ask_regulations
Environmental incident: oil spill from CMA CGM Rio at anchorage during bunkering,3,report_port_incident
Regulations for handling coal IMO class 6 at CTA?,8,ask_regulations
Pilotage required for container vessel COSCO Shanghai draft 10m arriving 2024-01-16,7,request_pilotage_tug
Schedule inquiry: HMM Busan arriving Hamburg berth 5,1,ask_vessel_schedule
Customs procedures for transshipment cargo at Antwerp,8,ask_regulations
Status inquiry: TCLU1112223 customs hold or released?,6,track_container
Order pilot for Hapag Dubai LOA 326m GT 68011 ETA pilot station 2024-06-20,7,request_pilotage_tug
Tug services: ONE Bangkok unberthing from SSA ETD 2024-03-27,7,request_pilotage_tug
Berth reservation: ONE Bangkok arriving 2024-06-11 with flat rack containers total 22607 TEU,0,request_berth_booking
Is MAEU9876543 available for collection at APM gate?,6,track_container
Submitting customs declaration for containers HS code 6203.42 value 4063010 CFR,2,submit_customs_docs
Port state control inspection procedures for Marshall Islands flag vessels,8,ask_regulations
Submitting customs declaration for automobiles HS code 8703.23 value 1773094 FOB,2,submit_customs_docs
Status inquiry: ONEU3334445 customs hold or released?,6,track_container
Schedule inquiry: COSCO Shanghai arriving Singapore berth 7,1,ask_vessel_schedule
Request berth allocation for MV Maersk Edmonton LOA 204m beam 47m draft 10m ETA 2024-08-23 cargo coal,0,request_berth_booking
Pilotage required for ro-ro vessel Hapag Dubai draft 12m arriving 2024-05-22,7,request_pilotage_tug
Mooring gang requested for MSC Geneva at berth 3 ETA 2024-09-27,7,request_pilotage_tug
Cancel pilot order for HMM Busan ETA changed to 2024-09-23,5,modify_berth_booking
Customs docs: commercial invoice 50889 coal value 1844272 Incoterm FOB,2,submit_customs_docs
Security alert: unauthorized personnel near Delta terminal perimeter,3,report_port_incident
Need berth booking for car carrier COSCO Shanghai carrying LNG ETA 2024-04-28 LOA 290 meters,0,request_berth_booking
Submitting SAD document for import of iron ore origin Russia consignee ADM,2,submit_customs_docs
Reefer cargo list attached for CMA CGM Rio 6554 refrigerated containers set temps included,9,declare_cargo_manifest
Tug service rates for HMM Busan gross tonnage 120263 at Hong Kong,4,ask_tariff_rates
Incident report: Yang Ming Kaohsiung damaged fender at berth 11 during mooring,3,report_port_incident
Berth request: Yang Ming Kaohsiung IMO 9716586 arriving 2024-02-10 with 6673 MT of bauxite FOB,0,request_berth_booking
What is the ETB for CMA CGM Rio at terminal PSA?,1,ask_vessel_schedule
Security alert: unauthorized personnel near PSA terminal perimeter,3,report_port_incident
OPL (Outer Port Limit) anchorage regulations for bulk carrier vessels,8,ask_regulations
Manifest amendment: container MAEU9876543 cargo description changed to wheat,9,declare_cargo_manifest
Safety incident: crew injury on Yang Ming Kaohsiung during lashing operations,3,report_port_incident
Arrival window for ONE Bangkok at pilot station 10 to 16,1,ask_vessel_schedule
Tariff inquiry: container storage fees for open top after 4 days free time,4,ask_tariff_rates
Location of container TCLU1112223 in yard block E5?,6,track_container
Modify: ONE Bangkok shifting from berth 10 to 15 for cargo segregation,5,modify_berth_booking
Final cargo manifest for Hapag Dubai total 79555 MT 9241 TEU Hamburg to Spain,9,declare_cargo_manifest
Mooring gang requested for HMM Busan at berth 10 ETA 2024-07-20,7,request_pilotage_tug
Container MSCU1234567 customs inspection status?,6,track_container
Container ZIMU1239874 customs inspection status?,6,track_container
Track container HLCU5556667 last reported location?,6,track_container
Final cargo manifest for ZIM Haifa total 72456 MT 15756 TEU Busan to Japan,9,declare_cargo_manifest
Location of container ZIMU1239874 in yard block F6?,6,track_container
Submitting customs declaration for bauxite HS code 2601.11 value 3047622 FOB,2,submit_customs_docs
Environmental incident: oil spill from Maersk Edmonton at anchorage during bunkering,3,report_port_incident
Ballast water management requirements at Hamburg for Hapag Dubai,8,ask_regulations
Bulk cargo declaration: automobiles 6289 MT shipper Louis Dreyfus consignee Glencore,9,declare_cargo_manifest
Reschedule: HMM Busan advance cargo operations to 2024-01-25 due to weather,5,modify_berth_booking
Port dues for Evergreen Tokyo net tonnage 19392 stay duration 9 days,4,ask_tariff_rates
Ballast water management requirements at Ningbo for Hapag Dubai,8,ask_regulations
Port incident: ONEU3334445 collapsed during stacking at yard block A1,3,report_port_incident
ETA for Yang Ming Kaohsiung voyage 957 from Canada?,1,ask_vessel_schedule
Uploading packing list for container HLCU5556667 HS 3004.90 weight 18033kg,2,submit_customs_docs
Port state control inspection procedures for Malta flag vessels,8,ask_regulations
Berth swap requested between ZIM Haifa and MSC Geneva at APM,5,modify_berth_booking
Demurrage rates for containers at HIT after free time expires,4,ask_tariff_rates
Double tug configuration for Hapag Dubai due to adverse currents,7,request_pilotage_tug
Location of container YMLU7778889 in yard block F6?,6,track_container
Requesting vessel schedule for Evergreen Tokyo IMO 9698412,1,ask_vessel_schedule
What is the ETB for Yang Ming Kaohsiung at terminal Euromax?,1,ask_vessel_schedule
Where is container OOLU4567890 currently in port?,6,track_container
Port state control inspection procedures for Liberia flag vessels,8,ask_regulations
